,Player,Player-additional,Season,wOBA,rRE24_wOBA
381,Ryan Howard,howarry01,2010,0.3681789819376026,-1.3148295871921292
382,Álex Rodríguez,rodrial01,2009,0.4012746212121212,-17.88816295795453
383,David Ortiz,ortizda01,2010,0.38227871621621623,-8.457045742229727
384,Shane Victorino,victosh01,2009,0.3520130624092888,6.6608234191581985
385,David Wright,wrighda03,2010,0.36590922844175494,-0.32957469833587894
386,Ray Durham,durhara01,2006,0.37761060329067647,-6.182211571846469
387,Travis Hafner,hafnetr01,2007,0.36183333333333334,1.6890518999999884
388,Brad Hawpe,hawpebr01,2006,0.37923581560283687,-7.015088488297856
389,Kevin Youkilis,youklke01,2011,0.36575486381322964,-0.34236666692609674
390,Curtis Granderson,grandcu01,2007,0.38750898203592815,-11.233050014371265
391,Justin Upton,uptonju01,2014,0.36351486697965574,0.7380049333333076
392,Adrian Beltré,beltrad01,2011,0.38086095238095236,-7.97792762514284
393,Billy Butler,butlebi03,2011,0.35239513677811546,6.199722581155029
394,Shane Victorino,victosh01,2013,0.35282567049808433,5.95438399425284
395,Domonic Brown,browndo01,2013,0.3509682242990655,6.863416544299042
396,Chone Figgins,figgich01,2007,0.36532534930139726,-0.34753785389224845
397,Hideki Matsui,matsuhi01,2009,0.37954476190476194,-7.489613109714298
398,Giancarlo Stanton,stantmi03,2013,0.36812825651302605,-1.799458424048101
399,Conor Jackson,jacksco01,2008,0.3624769736842105,1.0171244940789599
400,Nelson Cruz,cruzne02,2014,0.3698253731343284,-2.6682994743283714
401,Brian Roberts,roberbr01,2008,0.3635802292263611,0.43531292063034144
402,Alex Gordon,gordoal01,2014,0.34598119122257054,9.237763922257049
403,Carlos Peña,penaca01,2011,0.35592140468227423,4.2560011528428205
404,Giancarlo Stanton,stantmi03,2011,0.38112436974789915,-8.559680193949585
405,Justin Upton,uptonju01,2013,0.356871473354232,3.5108085354231697
406,Carlos Quentin,quentca01,2010,0.35770992366412213,3.0714436946564803
407,Nomar Garciaparra,garcino01,2006,0.3685894941634241,-2.3801540914396853
408,Vernon Wells,wellsve01,2006,0.37965731166912847,-7.925906742688316
409,Michael Young,youngmi02,2007,0.34567394468704515,8.991438377292564
410,Carlos Beltrán,beltrca01,2012,0.3547545605306799,4.359617624875639
411,Ichiro Suzuki,suzukic01,2009,0.367266263237519,-1.8983181782148648
412,Vladimir Guerrero,guerrvl01,2010,0.3634780564263323,-0.033583657366776265
413,Chris Coghlan,coghlch01,2009,0.37417857142857136,-5.405623864285676
414,Jason Kipnis,kipnija01,2015,0.3548684627575277,4.162647535340739
415,Carlos Peña,penaca01,2009,0.3767030411449016,-6.76827929910554
416,Adam Jones,jonesad01,2013,0.3497751824817518,6.700136213722619
417,Josh Harrison,harrijo05,2014,0.3653802559414991,-1.1550003213893945
418,Kyle Seager,seageky01,2014,0.34627230769230766,8.402157187384631
419,Bobby Abreu,abreubo01,2010,0.34735843373493974,7.828913217469879
420,Dexter Fowler,fowlede01,2012,0.3753269598470363,-6.180009395028648
421,Justin Upton,uptonju01,2015,0.33980781758957657,11.54547922280128
422,Brian Giles,gilesbr02,2008,0.37741013824884795,-7.291945653456246
423,Troy Glaus,glaustr01,2008,0.37307097791798105,-5.13164258391166
424,Joe Mauer,mauerjo01,2013,0.3829940119760479,-10.114812790419158
425,Shin-Soo Choo,choosh01,2012,0.3588746355685131,1.9388937014577117
426,Jason Heyward,heywaja01,2012,0.3507627118644068,5.946206999999998
427,Neil Walker,walkene01,2014,0.3558978873239436,3.2877637500000247
428,Dustin Pedroia,pedrodu01,2008,0.37726044568245126,-7.407074431476328
429,Matt Kemp,kempma01,2015,0.32496450617283956,18.72960782685182
430,Michael Young,youngmi02,2006,0.351903743315508,5.255501178609634
431,Hanley Ramírez,ramirha01,2014,0.36209019607843135,0.16057773411766618
432,Marlon Byrd,byrdma01,2013,0.36385937500000004,-0.7543064718750117
433,Austin Jackson,jacksau01,2012,0.3715837398373984,-4.637775769756107
434,Billy Butler,butlebi03,2009,0.36926008968609864,-3.5055635739910294
435,Chone Figgins,figgich01,2009,0.3568502080443828,2.701444733148403
436,Hideki Matsui,matsuhi01,2007,0.3688858954041205,-3.338404092234576
437,Manny Machado,machama01,2015,0.3701720733427362,-4.021707338787024
438,Evan Longoria,longoev01,2013,0.3602093704245974,0.9313039065885675
439,Josh Reddick,reddijo01,2015,0.33830902777777777,11.875123827083335
440,Felipe López,lopezfe01,2009,0.3588503703703704,1.4910303431111132
441,Brad Hawpe,hawpebr01,2009,0.3874302925989673,-12.813692186230615
442,Prince Fielder,fieldpr01,2015,0.3604226804123712,0.5446133752577147
443,Brian McCann,mccanbr01,2010,0.3615089928057554,-0.068723801079134
444,Curtis Granderson,grandcu01,2012,0.34564801178203236,7.854409150220945
445,Ángel Pagán,paganan01,2010,0.33439549839228294,13.482540513826379
446,Carlos Lee,leeca01,2011,0.34064186046511624,10.318318833488384
447,Pat Burrell,burrepa01,2006,0.3814519572953736,-10.13352854377223
448,Andrew McCutchen,mccutan01,2010,0.3585806451612903,1.275937883870995
449,Curtis Granderson,grandcu01,2008,0.37303668261563,-5.964489219138766
450,Garrett Atkins,atkinga01,2007,0.36829221732745954,-3.6514661471365244
451,Asdrúbal Cabrera,cabreas01,2011,0.3436550151975684,8.40123947568387
452,Casey McGehee,mcgehca01,2010,0.34702706766917296,6.674651455939848
453,Mitch Moreland,morelmi01,2015,0.34776608187134506,6.295021235087702
454,Carlos Guillén,guillca01,2007,0.36390161290322576,-2.045432460322562
455,Adam Eaton,eatonad02,2014,0.3401268656716418,9.785902028358208
456,Jason Kubel,kubelja01,2012,0.35175886524822697,3.9079643489361615
457,José Bautista,bautijo02,2013,0.37157414448669196,-6.012976495817476
458,Starling Marte,martest01,2015,0.33739712918660286,10.981225044976085
459,Ryan Ludwick,ludwiry01,2009,0.3369084112149533,11.175665451214936
460,Nick Markakis,markani01,2007,0.36564488636363635,-3.237359619886359
461,Miguel Tejada,tejadmi01,2006,0.37408869814020035,-7.490672247210323
462,Seth Smith,smithse01,2014,0.35661508704061895,1.23904440618956
463,Josh Willingham,willijo03,2011,0.3502357142857143,4.419793587142834
464,Starling Marte,martest01,2014,0.3585596330275229,0.17644745137614848
465,Brett Gardner,gardnbr01,2015,0.3269829984544049,15.950025405255044
466,Ryan Braun,braunry02,2014,0.3398457538994801,9.486504747660316
467,Ian Desmond,desmoia01,2012,0.3624212454212454,-1.8150020901098713
468,Matt Duffy,duffyma01,2015,0.33127049180327867,13.685564434426226
469,Ryan Roberts,roberry01,2011,0.33878909090909093,9.915012282909078
470,Corey Hart,hartco01,2012,0.35832520325203254,0.08370139512194186
471,Derek Jeter,jeterde01,2009,0.3845988700564972,-13.107509200000006
472,Troy Tulowitzki,tulowtr01,2009,0.3949839743589743,-18.31179150961535
473,Dan Uggla,ugglada01,2006,0.34954666666666667,4.364432191999988
474,Mike Moustakas,moustmi01,2015,0.35325944170771756,2.4774261231527035
475,Denard Span,spande01,2009,0.35941149773071107,-0.6396268208774814
476,Édgar Rentería,renteed01,2007,0.3789574861367837,-10.495877385582233
477,Yunel Escobar,escobyu01,2009,0.3595420875420875,-0.7949434828282698
478,Cody Ross,rossco01,2012,0.3446603053435114,6.638426921374069
479,Xavier Nady,nadyxa01,2008,0.37453388429752066,-8.3333394938843
480,Alfonso Soriano,soriaal01,2012,0.3495836065573771,4.135956092459011
481,Jason Heyward,heywaja01,2014,0.32934365325077397,14.239304721981423
482,Jimmy Rollins,rolliji01,2011,0.32456549520766775,16.599179784664525
483,Denard Span,spande01,2014,0.3414774096385543,8.050405044277085
484,Lyle Overbay,overbly01,2006,0.37459873617693523,-8.525776237914705
485,Álex Ríos,riosal01,2012,0.36147566718995283,-1.972055441130255
486,Kelly Johnson,johnske05,2010,0.37837931034482764,-10.43669316551728
487,Edwin Encarnación,encared01,2007,0.34860688405797097,4.354480064130453
488,Colby Rasmus,rasmuco01,2010,0.3687495219885278,-5.750194664627177
489,Kelly Johnson,johnske05,2008,0.34724543946932007,4.955429175124362
490,Freddie Freeman,freemfr01,2012,0.3425373376623377,7.2502644483766225
491,Raúl Ibañez,ibanera01,2010,0.34249440000000003,7.181740432959984
492,Daniel Nava,navada01,2013,0.3655377358490565,-4.39376651132071
493,Brian Giles,gilesbr02,2006,0.3422686357243319,7.24466018312236
494,Andrés Torres,torrean02,2010,0.35825754884547073,-0.7924601303730121
495,Ángel Pagán,paganan01,2012,0.333941717791411,11.299506414110436
496,Chase Utley,utleych01,2014,0.32464723926380373,15.938294138036785
497,Brett Gardner,gardnbr01,2013,0.33465058236272877,10.934956031613982
498,Carlos Lee,leeca01,2007,0.37132896652110625,-7.4303466663755415
499,Jon Jay,jayjo02,2012,0.34148775510204077,7.4752305889796204
500,Lorenzo Cain,cainlo01,2015,0.36024666666666666,-1.9473504280000071
501,Jorge Cantú,cantujo01,2009,0.34330516431924885,6.486223199999991
502,Stephen Drew,drewst01,2010,0.3550985691573927,0.5475559996820323
503,Geovany Soto,sotoge01,2008,0.37251885098743265,-8.20548713429083
504,Daniel Murphy,murphda08,2012,0.3179209225700165,19.0625730892916
505,Johnny Damon,damonjo01,2006,0.36171556886227546,-2.8720462449101802
506,Nick Swisher,swishni01,2012,0.3629323671497584,-3.540648107246355
507,Ken Griffey Jr.,griffke02,2007,0.36843185550082097,-6.481308497536915
508,Melky Cabrera,cabreme01,2011,0.3501106321839081,2.6223554767241097
509,Adam Dunn,dunnad01,2012,0.34623065015479876,4.492992896284825
510,James Loney,loneyja01,2009,0.33207656249999995,11.522394794687518
511,Brandon Belt,beltbr01,2015,0.35884476534296034,-1.906166209386317
512,Brian McCann,mccanbr01,2015,0.32675000000000004,14.136563449999986
513,Marlon Byrd,byrdma01,2010,0.3430826709062003,5.957506973926876
514,Kole Calhoun,calhoko01,2014,0.3413738317757009,6.802211231775701
515,Freddie Freeman,freemfr01,2011,0.34750316455696195,3.7265236943038396
516,Ben Zobrist,zobribe01,2015,0.34949436090225566,2.6505937883458586
517,Jacoby Ellsbury,ellsbja01,2014,0.3271764705882353,13.773257105882358
518,Ian Kinsler,kinslia01,2013,0.334127659574468,10.286504544680895
519,Daniel Murphy,murphda08,2013,0.3198892086330935,17.38810214129499
520,José Reyes,reyesjo01,2012,0.33503276353276357,9.763801775213658
521,Jacoby Ellsbury,ellsbja01,2013,0.34286624203821653,5.805757464968181
522,Freddy Sánchez,sanchfr01,2007,0.34063020030816643,6.884150854545428
523,Ian Kinsler,kinslia01,2011,0.3638521617852162,-4.750698662761508
524,Kenji Johjima,johjike01,2006,0.33779112754158963,8.274160227356766
525,Kevin Youkilis,youklke01,2006,0.35689264705882356,-1.3797818444117809
526,Adam LaRoche,larocad01,2009,0.359,-2.483809400000002
527,Adam LaRoche,larocad01,2010,0.34113911620294607,6.409608121767551
528,Jason Kipnis,kipnija01,2012,0.3153988005997001,19.244054259970053
529,Alfonso Soriano,soriaal01,2013,0.3403370786516854,6.760760516853921
530,Hunter Pence,pencehu01,2010,0.34239786585365856,5.660023588719504
531,Shane Victorino,victosh01,2007,0.3396388888888889,7.029971716666665
532,Adrian Beltré,beltrad01,2010,0.390811410459588,-18.634814410776563
533,Gary Sheffield,sheffga01,2007,0.3684280879864636,-7.479424112690353
534,Adam Eaton,eatonad02,2015,0.3463225806451613,3.56701233548387
535,Jason Heyward,heywaja01,2015,0.34559437086092715,3.901238547351003
536,Jimmy Rollins,rolliji01,2012,0.32228489208633093,15.529861293812964
537,Adrian Beltré,beltrad01,2013,0.3785132743362832,-12.623697479646005
538,Matt Kemp,kempma01,2008,0.34508923076923087,4.083892749538418
539,Édgar Rentería,renteed01,2006,0.3494,1.8477899600000107
540,Carlos Santana,santaca01,2014,0.3533038167938931,-0.14476881282442022
541,Matt Joyce,joycema01,2011,0.3526510721247564,0.1517122690058308
542,Luis Valbuena,valbulu01,2014,0.34203690036900364,5.4105664678967145
543,Dexter Fowler,fowlede01,2011,0.34987522603978305,1.4800977674502533
544,Yoenis Céspedes,cespeyo01,2014,0.32592834890965733,13.43752588224298
545,Martín Prado,pradoma01,2010,0.3534179566563468,-0.31185775975235686
546,Matt Kemp,kempma01,2014,0.36943456375838923,-8.342829677516765
547,Luke Scott,scottlu01,2009,0.35575848303393215,-1.5025108802395302
548,Michael Bourn,bournmi01,2012,0.3262328571428571,13.205221034571451
549,Yunel Escobar,escobyu01,2011,0.3476797945205479,2.418179285958903
550,Pablo Sandoval,sandopa01,2013,0.33115544041450773,10.633109296373092
551,Brian Roberts,roberbr01,2007,0.355816384180791,-1.871471100000008
552,Ichiro Suzuki,suzukic01,2006,0.33898231292517006,6.548369084081628
553,Jason Giambi,giambja01,2008,0.37760357142857137,-12.78869446928569
554,David Freese,freesda01,2012,0.36552389380530975,-6.76684318336283
555,Marcell Ozuna,ozunama01,2014,0.33770212765957447,7.108674995744693
556,Nick Markakis,markani01,2010,0.3526157142857143,-0.35060292085715616
557,Jim Thome,thomeji01,2008,0.3705497470489039,-9.3306071123103
558,Casey Blake,blakeca01,2009,0.35709712230215823,-2.602053531654658
559,Brett Gardner,gardnbr01,2010,0.3460994671403197,2.888606258614569
560,Dan Uggla,ugglada01,2012,0.32560320000000004,13.110154506879976
561,Brian Roberts,roberbr01,2009,0.3519523141654979,-0.09879233828891998
562,Marco Scutaro,scutama01,2012,0.32909063893016344,11.275854034472502
563,Alfonso Soriano,soriaal01,2010,0.35217830882352946,-0.28182731801474503
564,Melvin Mora,morame01,2008,0.3561524822695036,-2.2795761382978874
565,Chris Young,youngch04,2010,0.3495354449472096,1.0100449212669886
566,Jimmy Rollins,rolliji01,2006,0.34578439153439156,2.876196553174605
567,Ian Desmond,desmoia01,2014,0.32861882716049384,11.43183852314813
568,Corey Hart,hartco01,2011,0.37602193784277876,-12.317614176233999
569,Brandon Crawford,crawfbr01,2015,0.3317554347826087,9.763012153260867
570,Russell Martin,martiru01,2008,0.34948598130841124,0.8847849813083961
571,Trevor Plouffe,plouftr01,2014,0.3311775862068965,10.022032710689679
572,Neil Walker,walkene01,2011,0.3240426179604261,13.500705519634732
573,Adam Jones,jonesad01,2012,0.36089813486370154,-4.993193061119072
574,J.D. Drew,drewj.01,2009,0.3942626641651032,-21.7310162424015
575,Alfonso Soriano,soriaal01,2008,0.3682479674796748,-8.749333851219522
576,Pat Burrell,burrepa01,2008,0.3746169544740973,-11.93488842166406
577,Salvador Perez,perezsa02,2013,0.32879007633587787,10.946185405343517
578,Yadier Molina,molinya01,2011,0.352705304518664,-1.0154129630648008
579,Eric Hosmer,hosmeer01,2015,0.35455909090909093,-1.9626149990909312
580,Cristian Guzmán,guzmacr01,2008,0.3435262295081967,3.555653776065583
581,Jimmy Rollins,rolliji01,2008,0.3418016260162602,4.328242840975609
582,Chris Young,youngch04,2011,0.3294051987767584,10.528521705504605
583,Mike Cameron,camermi01,2006,0.35868829113924056,-4.13790303892408
584,Conor Jackson,jacksco01,2006,0.35249909584086797,-1.052274269801071
585,Nick Swisher,swishni01,2007,0.36240092879256963,-6.014840391021668
586,Luke Scott,scottlu01,2010,0.3869688109161793,-18.332874461988272
587,Scott Rolen,rolensc01,2009,0.3599400749063671,-4.924003469662939
588,Starling Marte,martest01,2013,0.3440430107526881,2.8771770580645324
589,Dmitri Young,youngdm01,2007,0.3746115537848605,-12.422187177290816
590,Michael Bourn,bournmi01,2011,0.32478431372549027,12.459734070588212
591,Álex Ríos,riosal01,2007,0.36600282485875707,-8.216388499999992
592,Torii Hunter,hunteto01,2010,0.3567890625,-3.637972307812502
593,Carlos Peña,penaca01,2010,0.32532525951557095,12.099171053979235
594,Daniel Murphy,murphda08,2015,0.32472537878787877,12.329211357954557
595,Adam Jones,jonesad01,2014,0.3403538913362702,4.472351373568289
596,Hanley Ramírez,ramirha01,2006,0.3584014388489209,-4.604429104172683
597,Ramón Hernández,hernara02,2006,0.35180645161290325,-1.325836761290324
598,Chris Davis,davisch02,2012,0.35171402877697844,-1.289609945683452
599,Charlie Blackmon,blackch02,2015,0.34487111111111113,2.122988917333336
600,Kyle Seager,seageky01,2013,0.3368328530259366,6.043457133717581
601,Geoff Jenkins,jenkige01,2006,0.34156124314442415,3.6684743246800675
602,Jorge Cantú,cantujo01,2008,0.34603976435935196,1.4084675955817403
603,Magglio Ordóñez,ordonma01,2006,0.3546391912908242,-2.942678534681166
604,Jonathan Lucroy,lucrojo01,2013,0.3449740484429065,1.8915031020761415
605,Neil Walker,walkene01,2012,0.3341382575757576,7.2612037784090635
606,Carl Crawford,crawfca02,2009,0.35788490284005986,-4.6860750448430775
607,Aaron Rowand,rowanaa01,2007,0.3837304860088365,-17.643172503387344
608,Coco Crisp,crispco01,2012,0.32392231075697214,12.230879164541813
609,Evan Longoria,longoev01,2014,0.3159636627906977,16.21152905843021
610,Shane Victorino,victosh01,2010,0.3310699844479005,8.625851516640747
611,Orlando Hudson,hudsoor01,2007,0.3594453781512605,-5.596572675630258
612,Billy Butler,butlebi03,2010,0.3732925373134328,-12.532459193432839
613,Mark Reynolds,reynoma01,2008,0.3381274509803921,5.015942476470608
614,Robinson Canó,canoro01,2015,0.33525560538116594,6.382343725560533
615,Kurt Suzuki,suzukku01,2014,0.3245159362549801,11.733967517529875
616,Randy Winn,winnra01,2008,0.3453757575757576,1.3005816109090755
617,Jhonny Peralta,peraljh01,2014,0.34345207667731625,2.2027425453674283
618,Austin Kearns,kearnau01,2007,0.33843946188340807,4.709885043946187
619,Mike Napoli,napolmi01,2013,0.3671182608695652,-9.644292337043476
620,Scott Rolen,rolensc01,2010,0.3692172284644195,-10.774125822471927
621,Chris Carter,cartech02,2014,0.34555653710247347,1.0601617296819832
622,Victor Martinez,martivi01,2006,0.369832298136646,-11.111763129192562
623,Daniel Murphy,murphda08,2014,0.3236494522691706,11.877353866666658
624,Orlando Hudson,hudsoor01,2009,0.34072977346278316,3.3243476883495138
625,Vladimir Guerrero,guerrvl01,2008,0.37407876712328764,-13.365705084246557
626,Adrián González,gonzaad01,2006,0.3648148148148148,-8.822185555555546
627,Starlin Castro,castrst01,2011,0.3376058906030856,4.786809557082723
628,David Ortiz,ortizda01,2009,0.34228617363344055,2.435888306752398
629,Todd Frazier,frazito01,2014,0.3499878419452887,-1.4762289471124355
630,Torii Hunter,hunteto01,2007,0.35433593750000003,-3.751001117187508
631,Lonnie Chisenhall,chiselo01,2014,0.33971238095238093,3.4732134411428692
632,Derrek Lee,leede02,2008,0.3594762589928058,-6.422018241151079
633,Albert Pujols,pujolal01,2014,0.33997222222222223,3.313249516666655
634,Anthony Rizzo,rizzoan01,2013,0.3247803806734993,10.901701251830163
635,Stephen Vogt,vogtst01,2015,0.3352633663366337,5.588461954851477
636,Bobby Abreu,abreubo01,2011,0.3214283246977547,12.428287692228004
637,Johnny Damon,damonjo01,2011,0.3264984472049689,9.8823817562112
638,Dee Strange-Gordon,gordode01,2015,0.3368713178294574,4.684218323720916
639,Kyle Seager,seageky01,2012,0.3211188271604938,12.553088023148156
640,Ike Davis,davisik02,2010,0.3461495798319328,0.023541564033619622
641,Conor Gillaspie,gillaco01,2014,0.32988645418326695,8.077813825099593
642,Jose Altuve,altuvjo01,2015,0.3472699115044248,-0.6268109194690492
643,Lucas Duda,dudalu01,2015,0.35876234003656304,-6.374939824131614
644,Adam LaRoche,larocad01,2008,0.35797257769652646,-6.019927079707463
645,Kendrys Morales,moralke01,2012,0.3388502879078695,3.544403588099806
646,Andre Ethier,ethiean01,2013,0.3404667896678967,2.7058833988930022
647,Kendrys Morales,moralke01,2013,0.3417772657450077,2.040427035023029
648,Billy Butler,butlebi03,2013,0.3452146118721461,0.2811813095890514
649,Adam Dunn,dunnad01,2006,0.36333731343283576,-8.783188712835788
650,Vernon Wells,wellsve01,2010,0.3634352574102964,-8.852177019032762
651,Magglio Ordóñez,ordonma01,2008,0.3776151368760064,-15.974479119806755
652,Nick Swisher,swishni01,2009,0.3761843853820598,-15.268865009634558
653,Brandon Phillips,phillbr01,2013,0.3069085365853658,19.370600745121976
654,Grady Sizemore,sizemgr01,2009,0.34604999999999997,-0.2066519299999925
655,Coco Crisp,crispco01,2013,0.3390466321243524,3.296198768911893
656,Marco Scutaro,scutama01,2009,0.3533318518518519,-3.8587910124444793
657,Richie Sexson,sexsori01,2006,0.3561094224924012,-5.308039075987814
658,Khalil Greene,greenkh01,2007,0.321234756097561,12.095104240853644
659,Starlin Castro,castrst01,2012,0.3233848396501458,11.019704260641376
660,Jorge Posada,posadjo01,2006,0.3734779411764706,-14.035192013235289
661,Adrian Beltré,beltrad01,2007,0.343320251177394,1.008677257456844
662,Bill Hall,hallbi03,2006,0.37445742904841406,-14.585099131886507
663,Russell Branyan,branyru01,2009,0.36814859437751,-11.439630744578317
664,Yoenis Céspedes,cespeyo01,2013,0.3180298769771529,13.618077733919163
665,Jacque Jones,jonesja05,2006,0.35185413005272403,-3.299683924428793
666,Orlando Cabrera,cabreor01,2007,0.3281074498567335,8.487612370487115
667,Dexter Fowler,fowlede01,2014,0.3474681274900398,-1.2859519350597512
668,Chris Johnson,johnsch05,2013,0.35443173431734315,-4.778915485608854
669,Nelson Cruz,cruzne02,2009,0.3630884086444008,-9.108694851080548
670,David DeJesus,dejesda01,2006,0.3506428571428571,-2.8938456714285365
671,Alberto Callaspo,callaal01,2009,0.35288730158730164,-4.0164418180952595
672,Nick Markakis,markani01,2015,0.32690814814814817,8.967463028444433
673,Derek Jeter,jeterde01,2012,0.34720873124147345,-1.2362105953615519
674,Curtis Granderson,grandcu01,2010,0.34367178502879075,0.5228517662188281
675,Marlon Byrd,byrdma01,2014,0.3297285714285714,7.476781505714275
676,Paul Konerko,konerpa01,2012,0.37082828282828284,-13.099921406060616
677,Josh Willingham,willijo03,2006,0.3640542907180385,-9.721796803852877
678,Danny Espinosa,espinda01,2011,0.32429429892141753,10.144823109090938
679,Orlando Hudson,hudsoor01,2006,0.3478923556942278,-1.7281367135725585
680,Troy Tulowitzki,tulowtr01,2007,0.36395103857566763,-9.780153530860526
681,Carlos Lee,leeca01,2009,0.3564246575342466,-6.025709115068514
682,Michael Young,youngmi02,2009,0.3850186125211506,-20.427450361421318
683,Dustin Pedroia,pedrodu01,2013,0.3466930555555556,-1.2682868408333459
684,Jay Bruce,bruceja01,2011,0.3492480739599384,-2.5462217090909203
685,Michael Bourn,bournmi01,2009,0.3297738095238095,7.174154921428558
686,Bobby Abreu,abreubo01,2007,0.3583490701001431,-7.188236005150246
687,Kosuke Fukudome,fukudko01,2008,0.3276804835924007,8.151166635233166
688,Dustin Pedroia,pedrodu01,2007,0.3637547826086956,-10.001992851130412
689,Randy Winn,winnra01,2007,0.34820588235294114,-2.254952276470563
690,Dustin Pedroia,pedrodu01,2012,0.34423424878836834,-0.2984738200323136
691,Andre Ethier,ethiean01,2011,0.345239852398524,-0.8014431586715887
692,Nelson Cruz,cruzne02,2011,0.35342773437499997,-4.916748248046861
693,Rickie Weeks,weeksri01,2011,0.35664970645792565,-6.568271070058726
694,Austin Kearns,kearnau01,2006,0.3582740384615385,-7.4007076855769345
695,Jermaine Dye,dyeje01,2008,0.37724454828660436,-16.949123085046736
696,Seth Smith,smithse01,2011,0.3549600760456274,-5.863174371482909
697,Manny Ramírez,ramirma02,2007,0.3760305755395683,-16.451934463669062
698,Pedro Álvarez,alvarpe01,2012,0.33511896551724135,3.9906864217241598
699,Michael Brantley,brantmi02,2012,0.3225594639865996,10.262529600000024
700,José Reyes,reyesjo01,2014,0.3211303680981595,10.947315631595105
701,Jean Segura,segurje01,2013,0.32905161290322577,6.985373549677435
702,Reed Johnson,johnsre02,2006,0.377083984375,-17.05881437929689
703,Jeff Keppinger,keppije01,2010,0.3317521968365554,5.584631665729333
704,Rafael Furcal,furcara02,2006,0.3546318681318681,-5.899015735164818
705,Mark DeRosa,derosma01,2007,0.351103690685413,-4.144339217574672
706,Mark Trumbo,trumbma01,2012,0.34568953687821613,-1.5863603159519908
707,Jed Lowrie,lowrije01,2013,0.34475609756097564,-1.1394851463414728
708,Brandon Moss,mossbr01,2014,0.33940314136125654,1.527884756020942
709,Coco Crisp,crispco01,2014,0.3140919324577861,14.187706055159484
710,Daric Barton,bartoda02,2010,0.3596041666666666,-8.585993387499974
711,Logan Morrison,morrilo01,2011,0.34554789272030645,-1.5555146390804335
712,Ichiro Suzuki,suzukic01,2008,0.3283651226158038,7.038733062670298
713,Jeff Kent,kentje01,2007,0.37720967741935485,-17.401681841935485
714,Joe Mauer,mauerjo01,2014,0.32253162055335965,9.936455955335992
715,Nate Schierholtz,schiena01,2013,0.33104809619238473,5.466799290981994
716,Mark Teixeira,teixema01,2012,0.3451720841300191,-1.597547734225616
717,Alex Gordon,gordoal01,2012,0.3574038997214484,-7.725493350417818
718,Jeff Francoeur,francje02,2007,0.33820115774240234,1.8390768159189523
719,Yunel Escobar,escobyu01,2015,0.3481542372881356,-3.1491211400000196
720,Matt Wieters,wietema01,2012,0.33135823429541594,5.241678570458424
721,Asdrúbal Cabrera,cabreas01,2012,0.3322532679738562,4.764012618627454
722,Brian McCann,mccanbr01,2011,0.34962573099415206,-3.9651131438596696
723,Joe Mauer,mauerjo01,2015,0.31062174578866764,15.52337752281779
724,Russell Martin,martiru01,2015,0.3401916996047431,0.6434742604742905
725,Brandon Phillips,phillbr01,2009,0.33553051643192494,2.934842399999985
726,Luis Castillo,castilu01,2007,0.3263747927031509,7.4842296079602075
727,Mike Jacobs,jacobmi02,2008,0.3382200392927308,1.5096328950884192
728,Pablo Sandoval,sandopa01,2014,0.32309493670886075,9.064704029113933
729,Bryce Harper,harpebr03,2012,0.35242929292929287,-5.61736118484845
730,Jimmy Rollins,rolliji01,2014,0.3195314569536423,10.797037582450363
731,J.J. Hardy,hardyjj01,2008,0.3555169082125604,-7.211683223188391
732,Torii Hunter,hunteto01,2013,0.3464067796610169,-2.665101199999979
733,Ender Inciarte,inciaen01,2015,0.3248783542039356,8.092698164221808
734,Charlie Blackmon,blackch02,2014,0.339458398744113,0.8002468587127325
735,Adam Lind,lindad01,2013,0.36829263565891474,-13.651675382558132
736,Dan Uggla,ugglada01,2009,0.3551266968325792,-7.096512523981891
737,Adam Dunn,dunnad01,2014,0.3335177865612648,3.661542656126505
738,Justin Upton,uptonju01,2012,0.34101765650080257,-0.08964179197431044
739,Ian Desmond,desmoia01,2013,0.3406030769230769,0.0177170658461705
740,Derek Jeter,jeterde01,2008,0.34403479576399393,-1.7287140789712492
741,J.J. Hardy,hardyjj01,2007,0.3404123222748815,0.04312616966824834
742,Mark Reynolds,reynoma01,2011,0.3495097087378641,-4.587082686407763
743,Mike Cameron,camermi01,2008,0.3505592885375494,-5.122047446245066
744,Ryan Ludwick,ludwiry01,2010,0.3287640653357532,5.679195238838465
745,Justin Morneau,morneju01,2007,0.3531887366818873,-6.56720958447486
746,Martín Prado,pradoma01,2015,0.3176868131868132,11.029666783516479
747,Chris Denorfia,denorch01,2013,0.3227162162162162,8.494127370270261
748,Brian Dozier,doziebr01,2014,0.339551920341394,0.07347047937412121
749,Drew Stubbs,stubbdr01,2010,0.337984429065744,0.7874772612456624
750,Adam LaRoche,larocad01,2007,0.3476794258373206,-4.101636311004784
751,Nick Swisher,swishni01,2011,0.36024522292993627,-10.386628319108256
752,Mark DeRosa,derosma01,2009,0.328305410122164,5.578599257591637
753,Casey Kotchman,kotchca01,2007,0.3664503968253968,-13.510249048809532
754,Garret Anderson,anderga01,2008,0.32685689948892677,6.283095896081775
755,Nick Markakis,markani01,2009,0.3489198312236287,-4.752045655696193
756,Shane Victorino,victosh01,2008,0.3507403225806452,-5.6825946280645265
757,Derek Jeter,jeterde01,2011,0.331077943615257,4.081870606965186
758,Nori Aoki,aokino01,2012,0.3437672413793103,-2.2748923120689355
